utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;svalm2;haednr;fjibmhl;top_floor;two_storey;storeys_3;lyftuhus;age_studull;bath_fixtures;fjbilsk;lodpflm;innig_factor;nybygging;fjarmalastofnunselur;hverfi;gata
28/10/2016;13500;13479;1200;85.2;0;0;0;0;19.9;7.1;2;6;0;0;0;0;55;2;0;62;0.83;0;0;4100;0
13/11/2016;12000;11915;1200;81.4;0;0;0;0;0;0;1;8;0;0;0;0;32;2;0;158;1.04;0;0;4100;0
27/11/2016;13500;13493;1200;103.5;0;0;0;0;16.5;7.7;3;20;0;0;0;0;43;2;0;151.2;1;0;0;4100;0
09/12/2016;13500;13478;1200;68;0;0;0;0;0;0;1;8;0;0;0;0;57;2;0;46.1;1;0;0;4100;0
03/12/2016;6500;6500;1200;49.9;0;0;0;0;19.2;0;1;6;0;0;0;0;69;2;0;49;1;0;1;4100;0
15/01/2017;9500;9500;1200;53.4;0;0;0;0;0;6.4;3;10;0;0;0;0;49;2;0;44;0.89;0;0;4100;0
21/01/2017;18400;18387;1200;108.5;0;0;0;0;0;9.9;3;9;0;0;0;0;31;2;0;194;1;0;0;4100;0
23/02/2017;4800;4800;1200;55.3;55.3;0;0;0;0;0;0;3;0;0;0;0;74;2;0;96;0.89;0;1;4100;0
12/03/2017;15900;15900;1314;51.2;0;0;0;0;3.7;4.9;2;42;0;0;0;1;30;2;0;64;0.96;0;0;4100;0
26/04/2017;9400;9400;1200;92.9;0;0;0;0;6.9;0;3;2;0;0;0;0;78;2;0;45;1;0;0;4100;0
26/05/2017;7000;7000;1200;101.9;0;0;0;0;42.9;0;2;3;0;0;0;0;78;2;0;140;1;0;0;4100;0
04/06/2017;22000;21681;1223;146.4;0;0;12.5;0;0;11.1;3;11;0;0;0;0;29;3;0;69;1;0;0;4100;0
04/06/2017;8000;7976;1200;54.3;0;0;0;0;11.7;0;2;6;0;0;0;0;70;2;0;48;1;0;0;4100;0
10/06/2017;12700;12700;1314;54.4;0;0;0;0;3;4.1;3;30;1;0;0;1;38;2;0;74;1.02;0;0;4100;0
29/07/2017;16400;16174;1200;80.5;0;0;0;0;1.7;6.1;1;8;0;0;0;0;52;2;0;81;0.83;0;0;4100;0
03/08/2017;11500;11500;1200;54.8;0;0;0;0;10.8;0;1;4;0;0;0;0;77;2;0;103;1;0;0;4100;0
30/08/2017;13500;13500;1223;96.9;0;0;0;0;10.9;0;2;2;0;0;0;0;78;2;0;50;1;0;0;4100;0
02/09/2017;29000;28631;1200;122.6;0;0;0;24.4;0;7.1;1;4;0;0;0;0;50;2;0;261;1;0;0;4100;0
25/08/2017;13500;13500;1200;85.2;0;0;0;0;15.6;7.1;3;6;0;0;0;0;56;2;0;62;0.81;0;0;4100;0
06/09/2017;10700;10685;1200;68.4;0;0;0;0;12.1;8.2;2;20;0;0;0;0;44;2;0;103.9;1;0;0;4100;0
17/09/2017;13150;13140;1200;68.4;0;0;0;0;8.1;7.7;1;12;0;0;0;0;42;2;0;97.2;1;0;0;4100;0
24/09/2017;22550;22494;1223;135.5;0;0;0;0;8.5;0;2;1;0;1;0;0;78;2;0;89;1;0;0;4100;0
24/09/2017;19500;19500;1200;95.9;0;0;0;0;19.7;7.1;1;6;0;0;0;0;56;2;0;69;0.83;0;0;4100;0
07/10/2017;4600;4600;1200;50.9;0;0;0;0;27.2;0;1;3;0;0;0;0;78;2;0;73;1;0;0;4100;0
16/11/2017;5500;5094;1200;74.6;0;0;0;0;0;2.8;3;4;0;0;0;0;78;2;0;37;1;0;0;4100;0
07/01/2018;9100;9100;1200;62.6;0;0;0;0;10.7;0;1;3;0;0;0;0;76;2;0;150;1;0;0;4100;0
31/01/2018;14500;14490;1200;98.6;0;0;0;0;27.1;0;2;3;0;1;0;0;78;4;0;88;0.83;0;0;4100;0
15/02/2018;16400;16400;1200;85.2;0;0;0;0;19.7;7.1;3;6;0;0;0;0;57;2;0;62;0.83;0;0;4100;0
22/02/2018;13750;13736;1200;74.9;0;0;0;0;0;6.6;3;10;0;0;0;0;50;2;0;59;0.89;0;0;4100;0
08/03/2018;18400;18347;1200;93.1;0;0;0;0;5.6;8.8;3;8;0;0;0;0;34;2;0;189;0.87;0;0;4100;0
11/03/2018;23700;23676;1200;108.4;0;0;0;0;1.3;4.7;3;8;0;0;0;0;53;2;0;115;0.93;0;0;4100;0
04/03/2018;20000;20000;1314;66.2;0;0;0;0;4.7;6.5;4;42;1;0;0;1;31;2;0;80;0.96;0;0;4100;0
31/03/2018;12000;11951;1314;50.8;0;0;0;0;4.2;5;1;42;0;0;0;1;31;2;0;64;0.96;0;0;4100;0
28/04/2018;11400;11389;1200;80.5;80.5;0;0;0;0;0;0;4;0;0;0;0;78;2;0;80;1;0;0;4100;0
05/05/2018;22500;22336;1223;156.9;0;0;0;0;0;18;2;2;0;1;0;0;55;2;0;212.7;1;0;0;4100;0
29/04/2018;5500;5469;1200;115.1;0;0;0;24.4;0;0;2;4;0;0;0;0;78;2;0;81;1;0;1;4100;0
20/06/2018;22000;21674;1223;93.8;0;0;0;0;6.6;9.8;2;9;0;0;0;0;33;2;0;40;1;0;0;4100;0
23/06/2018;15000;15000;1200;64.2;0;0;0;0;0;0;1;8;0;0;0;0;33;2;0;129;1.15;0;0;4100;0
19/07/2018;14000;14000;1314;50.8;0;0;0;0;4.5;4.6;2;42;0;0;0;1;31;2;0;64;0.96;0;0;4100;0
19/07/2018;17000;16973;1200;72.3;0;0;0;0;5.4;21.7;3;8;0;0;0;0;34;2;0;152;0.93;0;0;4100;0
25/07/2018;25200;25061;1223;98.8;0;0;0;0;15.2;0;2;2;0;0;0;0;78;2;0;58;1;0;0;4100;0
15/08/2018;21000;20963;1200;89.2;0;0;0;0;0;6.6;2;10;0;0;0;0;50;2;0;70;0.89;0;0;4100;0
06/09/2018;19000;18938;1314;73.5;0;0;0;0;4.2;5;1;42;0;0;0;1;31;2;0;87;0.96;0;0;4100;0
02/11/2018;11300;11199;1200;53.4;0;0;0;0;0;6.4;3;10;0;0;0;0;50;2;0;44;1;0;0;4100;0
25/11/2018;14700;14689;1223;52.2;0;0;0;0;4;0;3;2;0;0;0;0;78;2;0;55;0.96;0;0;4100;0
28/11/2018;16900;16900;1200;54.8;0;0;0;0;10.8;0;1;4;0;0;0;0;78;2;0;103;1;0;0;4100;0
01/12/2018;18900;18840;1223;78.6;0;0;0;0;10.6;7.1;4;9;0;0;0;0;33;3;0;40;1;0;0;4100;0
02/12/2018;12200;12200;1200;54.3;0;0;0;0;11.7;0;2;6;0;0;0;0;71;2;0;48;1;0;0;4100;0
21/12/2018;21900;21883;1200;98.5;0;0;0;0;9.6;8.2;2;20;0;0;0;0;45;2;0;139.5;1;0;0;4100;0
04/01/2019;21000;21000;1223;75.6;0;0;0;0;0;3.6;2;11;0;0;0;0;31;2;0;32;1;0;0;4100;0
02/01/2019;29000;28596;1200;144.2;0;0;0;26.6;0;10.9;2;3;0;1;0;0;55;2;0;234;1;0;0;4100;0
11/01/2019;19500;19303;1314;73.5;0;0;0;0;4.2;5;1;42;0;0;0;1;32;2;0;87;0.96;0;0;4100;0
15/02/2019;21000;20987;1223;96.9;0;0;0;0;10.9;0;2;2;0;0;0;0;78;2;0;50;1;0;0;4100;0
23/03/2019;16500;16416;1200;53.4;0;0;0;0;0;6.4;3;10;0;0;0;0;51;2;0;44;0.89;0;0;4100;0
24/03/2019;12500;12416;1314;50.8;0;0;0;0;4.2;5;1;42;0;0;0;1;32;2;0;64;0.96;0;0;4100;0
23/03/2019;24000;23815;1200;93.1;0;0;0;0;7.2;4.8;3;8;0;0;0;0;34;2;0;191;1;0;0;4100;0
02/05/2019;22500;22486;1200;103.5;0;0;0;0;14.9;8.2;2;12;0;0;0;0;44;2;0;148.7;1;0;0;4100;0
15/05/2019;10000;10000;1314;43.8;0;0;0;0;4.4;4.1;3;30;1;0;0;1;40;2;0;63;1.02;0;0;4100;0
01/05/2019;20500;20444;1223;93.8;0;0;0;0;6.6;9.8;3;9;0;0;0;0;34;2;0;40;1;0;0;4100;0
23/05/2019;17500;17437;1200;74.3;0;0;0;0;1.8;0;1;8;0;0;0;0;54;2;0;83;0.93;0;0;4100;0
15/06/2019;27900;27900;1200;111.9;0;0;4.9;0;27.9;0;1;4;0;1;0;0;78;2;0;215;1;0;0;4100;0
05/06/2019;30000;29924;1223;126.3;0;0;12;0;0;7.5;3;11;0;1;0;0;31;4;0;55;1;0;0;4100;0
28/06/2019;13000;13000;1200;68.4;0;0;0;0;9.2;8.2;3;20;0;0;0;0;46;2;0;100.2;1;0;0;4100;0
30/06/2019;34000;33792;1200;145.4;0;0;0;0;0;48.5;2;7;0;1;0;0;15;4;0;271;1;0;0;4100;0
27/06/2019;22000;21656;1314;61.6;0;0;0;0;5.1;4.9;3;42;0;0;0;1;32;2;0;76;0.96;0;0;4100;0
13/07/2019;18500;18500;1200;68.4;0;0;0;0;8.1;7.7;1;12;0;0;0;0;44;2;0;97.2;1;0;0;4100;0
26/07/2019;21000;21000;1200;103.5;0;0;0;0;14.6;7.7;1;20;0;0;0;0;46;2;0;149.1;1;0;0;4100;0
21/07/2019;27000;26979;1223;135.5;0;0;0;0;8.5;0;2;1;0;1;0;0;78;2;0;89;1;0;0;4100;0
25/08/2019;11000;10844;1200;45.7;0;0;8.1;0;6;0;3;6;0;0;0;0;72;2;0;33;1;0;0;4100;0
11/09/2019;40000;36000;1200;169.7;0;0;0;38;0;6.8;3;3;0;0;0;0;44;3;0;248;1;0;0;4100;0
10/10/2019;22200;21773;1200;74.9;0;0;0;0;0;6.6;3;10;0;0;0;0;51;2;0;59;0.89;0;0;4100;0
10/10/2019;28300;28136;1200;108.4;0;0;0;0;1.2;4.7;3;8;0;0;0;0;54;2;0;106;0.83;0;0;4100;0
10/10/2019;30000;29924;1200;103.6;0;0;0;39.9;0;0;2;3;0;0;0;0;69;2;0;223;1;0;0;4100;0
25/10/2019;27400;27355;1200;81.7;0;0;0;0;0;4.5;2;8;0;0;0;0;60;2;0;61.7;1;0;0;4100;0
30/10/2019;36250;36009;1200;97.7;0;0;0;0;0;10.7;4;12;1;0;0;1;43;3;1;146;1;0;0;4100;0
31/10/2019;16500;16355;1200;53.4;53.4;0;0;0;0;0;0;10;0;0;0;0;51;2;0;40;0.85;0;0;4100;0
31/10/2019;28000;27810;1200;95.9;0;0;0;0;19.7;7.1;1;6;0;0;0;0;58;2;0;69;0.83;0;0;4100;0
07/11/2019;20500;20428;1200;72.3;0;0;0;0;5.6;4.8;2;8;0;0;0;0;34;2;0;152;0.93;0;0;4100;0
03/11/2019;25500;25486;1200;93.1;0;0;0;0;6.4;4.8;2;8;0;0;0;0;35;2;0;190;0.87;0;0;4100;0
14/12/2019;32700;32330;1200;79.3;0;0;0;37.3;0;4.5;2;8;0;0;0;0;60;2;0;88.3;1;0;0;4100;0
20/12/2019;28500;28052;1200;92.8;0;0;0;27.4;5.3;12.8;2;4;0;0;0;0;45;3;0;199;1;0;0;4100;0
20/12/2019;29000;28961;1200;108.4;0;0;0;0;1.3;4.7;3;8;0;0;0;0;54;2;0;106;0.83;0;0;4100;0
08/02/2020;26000;25686;1200;93.1;0;0;0;0;5.6;4.8;2;8;0;0;0;0;35;2;0;189;0.91;0;0;4100;0
18/02/2020;30450;30371;1200;108.4;0;0;0;0;1.3;4.7;4;8;0;0;0;0;55;2;0;106;0.83;0;0;4100;0
30/04/2014;6300;6300;1200;102.9;0;0;0;0;5.1;6.4;3;7;0;0;0;0;37;2;0;270;1;0;1;4110;0
30/04/2015;5500;5500;1200;75.4;0;0;0;0;6.1;11.1;3;9;0;0;0;0;35;2;0;141;1;0;0;4110;0
10/06/2015;6000;6000;1200;75.4;0;0;0;0;5.5;11.1;2;9;0;0;0;0;35;2;0;141;1;0;0;4110;0
28/06/2015;6900;6900;1200;75.4;0;0;0;0;5.7;11.1;1;9;0;0;0;0;35;2;0;141;1;0;0;4110;0
10/10/2015;7182;6429;1200;79;0;0;0;0;4.6;6.1;3;7;0;0;0;0;37;2;0;206;1;0;0;4110;0
27/04/2016;18150;18144;1200;154.7;0;0;22;0;0;15.9;2;8;0;1;0;0;34;2;0;725;1;0;0;4110;0
14/08/2016;23500;23325;1200;151.8;0;0;22;38.2;0;17.8;2;8;0;1;0;0;34;3;0;900;1;0;0;4110;0
09/09/2016;11800;11800;1200;102.9;0;0;0;21.2;5.8;6.4;3;7;0;0;0;0;38;2;0;311;1;0;1;4110;0
21/04/2017;10000;10000;1200;75.4;0;0;0;0;5.5;11.1;2;9;0;0;0;0;37;2;0;141;1;0;0;4110;0
04/06/2017;11500;11490;1200;79;0;0;0;0;4.7;6.1;2;7;0;0;0;0;39;2;0;206;1;0;0;4110;0
29/09/2017;9000;9000;1200;79;0;0;0;0;4.6;6.1;3;7;0;0;0;0;39;2;0;206;1;0;0;4110;0
11/11/2017;9900;9880;1200;75.4;0;0;0;0;6.1;11.1;3;9;0;0;0;0;37;2;0;141;1;0;0;4110;0
10/12/2017;11000;11000;1200;102.9;0;0;0;0;5.1;6.4;3;7;0;0;0;0;40;2;0;270;1;0;0;4110;0
31/03/2018;15500;15409;1200;67.7;0;0;0;0;5.6;0;1;7;0;0;0;0;40;2;0;170;1;0;0;4110;0
22/06/2018;22200;22173;1200;115.6;0;0;0;0;6.9;6.4;3;9;0;0;0;0;38;2;0;213;1;0;0;4110;0
05/01/2019;19000;18959;1200;79;0;0;0;0;4.7;6.1;2;7;0;0;0;0;41;2;0;206;1;0;0;4110;0
15/03/2019;22000;21990;1200;120;0;0;0;0;0;0;1;8;0;0;0;0;37;2;0;472;1;0;0;4110;0
15/03/2019;28500;28490;1200;114.7;0;0;17.2;25;0;26.2;2;8;0;1;0;0;37;2;0;678;1;0;0;4110;0
30/08/2019;22100;22087;1200;79;0;0;0;0;4.6;6.1;3;7;0;0;0;0;41;2;0;206;1;0;0;4110;0
24/08/2019;12000;12000;1200;67.7;0;0;0;0;5.6;0;1;7;0;0;0;0;42;2;0;173;1;0;0;4110;0
09/10/2019;19000;18968;1200;75.4;0;0;0;0;6.1;11.1;3;9;0;0;0;0;39;2;0;141;1;0;0;4110;0
20/10/2019;14000;13716;1200;79;0;0;0;0;4.2;6.1;3;7;0;0;0;0;42;2;0;209;1;0;0;4110;0
30/08/2014;5000;5000;1200;56.7;0;0;0;0;0;0;1;3;0;0;0;0;53;2;0;219;1;0;0;4140;0
15/01/2016;3200;3181;1200;98.8;0;0;0;0;0;4.8;2;2;0;1;0;0;45;2;0;368.4;1;0;1;4140;0
11/08/2016;3400;3400;1200;73.1;0;0;0;16;0;5.9;2;2;0;0;0;0;59;2;0;376.3;0.85;0;1;4140;0
20/08/2016;6500;6500;1200;103.4;0;0;0;0;0;4.2;2;2;0;1;0;0;41;2;0;356.1;0.98;0;0;4140;0
15/10/2016;8000;8000;1200;103.4;0;0;0;0;0;4.2;1;2;0;1;0;0;41;2;0;356.1;0.96;0;0;4140;0
03/11/2016;8900;8861;1200;82;0;0;0;0;0;0;1;2;0;0;0;0;45;2;0;311.6;1.15;0;0;4140;0
13/05/2017;6892;6892;1200;101.1;0;0;0;0;0;4.3;2;2;0;1;0;0;44;2;0;351.5;0.98;0;0;4140;0
14/07/2017;7000;7000;1200;102.6;0;0;0;0;0;4.3;2;2;0;1;0;0;44;2;0;300.3;0.98;0;0;4140;0
25/08/2017;10000;9824;1200;103.4;0;0;0;0;0;4.2;2;2;0;1;0;0;42;2;0;356.1;0.98;0;0;4140;0
04/08/2017;5100;5100;1200;69.3;0;0;0;0;0;0;1;2;0;0;0;0;60;2;0;358.7;0.89;0;0;4140;0
08/09/2017;22500;22496;1314;93.8;0;0;0;0;7.2;2.5;2;15;0;0;0;0;5;2;0;82;1;0;0;4140;0
05/05/2018;8000;8000;1200;83.6;0;0;0;0;0;0;1;2;0;0;0;0;45;2;0;249.7;1.11;0;0;4140;0
09/08/2019;14650;14650;1200;102.6;0;0;0;0;0;4.3;2;2;0;1;0;0;46;2;0;300.3;1.24;0;0;4140;0
20/10/2019;21500;21386;1200;150;75;0;0;0;0;0;1;2;0;0;0;0;67;4;0;717;0.93;0;0;4140;0
12/06/2014;9100;9100;1200;66.4;0;0;0;0;0;0;1;8;0;0;0;0;22;2;0;254;1;0;1;5020;0
17/04/2015;13300;13293;1200;82.1;0;0;0;0;0;0;1;8;0;0;0;0;23;2;0;308;1;0;0;5020;0
12/10/2015;10000;10000;1200;66.4;0;0;0;0;0;0;1;8;0;0;0;0;23;2;0;254;1;0;0;5020;0
23/07/2016;12250;12189;1200;82.1;0;0;0;0;0;0;1;8;0;0;0;0;24;2;0;308;1;0;0;5020;0
01/01/2017;10000;9824;1200;65.8;0;0;0;0;0;0;1;8;0;0;0;0;27;2;0;409;1;0;0;5020;0
08/06/2017;6200;6160;1200;94.3;0;0;0;0;0;4.5;3;4;1;0;0;1;49;2;0;106;1;0;1;5020;0
30/08/2017;7000;7000;1200;108.6;0;0;0;0;0;4.5;3;4;1;0;0;1;49;2;0;111;1;0;1;5020;0
12/10/2017;10400;10400;1200;125.1;0;0;0;0;0;7.5;3;4;1;0;0;1;49;2;0;140;1;0;0;5020;0
12/11/2017;14000;13936;1200;82.1;0;0;0;0;0;0;1;8;0;0;0;0;27;2;0;511;1;0;0;5020;0
31/03/2019;13500;13463;1200;117.4;0;0;0;0;7.7;13.8;2;14;0;0;0;0;43;2;0;313;1;0;1;5020;0
03/10/2019;10500;10500;1200;94.3;0;0;0;0;0;4.5;3;4;1;0;0;1;51;2;0;106;1;0;0;5020;0
08/03/2014;14700;14512;1200;72.2;0;0;0;38.7;0;0;1;4;0;0;0;0;41;2;0;162;1;0;0;5110;0
29/05/2014;16000;15680;1200;72.2;0;0;0;38.8;0;0;1;4;0;0;0;0;41;2;0;162;1.04;0;0;5110;0
05/06/2014;8500;8500;1200;103;0;0;0;0;0;11.7;3;6;0;0;0;0;42;2;0;245;1;0;0;5110;0
17/10/2014;7400;7400;1200;61.6;0;0;0;0;4.9;14.3;2;8;0;0;0;0;36;2;0;234;0.94;0;0;5110;0
31/12/2014;8100;8100;1200;57.2;0;0;0;0;5.3;0;1;6;0;0;0;0;39;2;0;118;0.98;0;1;5110;0
14/03/2015;16073;15143;1200;72.2;0;0;0;38.8;0;0;2;4;0;0;0;0;41;2;0;165;1;0;0;5110;0
19/04/2015;10000;9543;1200;61.6;0;0;0;0;4.3;14.3;3;8;0;0;0;0;40;2;0;141;0.98;0;0;5110;0
24/04/2015;13500;13017;1200;77.2;0;0;0;0;4.6;10.7;4;8;0;0;0;0;44;2;0;139;1;0;0;5110;0
02/05/2015;10000;9943;1200;109.8;0;0;0;0;4.8;13.1;3;6;0;0;0;0;37;2;0;390;0.94;0;1;5110;0
11/06/2015;21000;20912;1200;114.7;0;0;0;38.1;0;4;1;3;0;0;0;0;64;2;0;130;1;0;0;5110;0
21/08/2015;13000;13000;1200;82.3;0;0;0;0;4.9;6;3;8;0;0;0;0;37;2;0;277;0.94;0;0;5110;0
20/08/2015;13000;12817;1200;82.3;0;0;0;0;4.9;6;3;8;0;0;0;0;35;2;0;250;0.94;0;0;5110;0
09/09/2015;11300;11275;1200;51.2;0;0;0;0;0;0;2;3;0;1;0;0;78;2;0;89;1;0;0;5110;0
09/09/2015;13000;12763;1200;68.4;0;0;0;0;0;0;1;3;0;0;0;0;61;2;0;140;0.96;0;0;5110;0
16/09/2015;15500;15355;1200;108.4;0;0;0;0;5.4;13.1;2;6;0;0;0;0;40;2;0;221;0.98;0;0;5110;0
18/09/2015;11600;11525;1200;85.5;0;0;0;0;0;10.7;3;6;0;0;0;0;43;2;0;204;1;0;0;5110;0
23/12/2015;13900;13887;1200;108.4;0;0;0;0;4.8;13.1;2;6;0;0;0;0;37;2;0;391;0.94;0;0;5110;0
22/01/2016;14000;13595;1200;72.2;0;0;0;0;6.3;0;1;4;0;0;0;0;42;2;0;158;1;0;0;5110;0
12/02/2016;13000;12993;1200;108.4;0;0;0;0;5.7;13.1;3;6;0;0;0;0;38;2;0;392;0.94;0;0;5110;0
30/04/2016;12000;12000;1200;80.3;0;0;0;0;4.9;6;3;8;0;0;0;0;38;2;0;277;0.94;0;0;5110;0
28/05/2016;14800;14694;1200;108.4;0;0;0;0;4.8;13.1;2;6;0;0;0;0;38;2;0;391;0.94;0;0;5110;0
09/06/2016;14500;14440;1200;94.4;0;0;0;0;4.8;10.7;3;8;0;0;0;0;45;2;0;161;1;0;0;5110;0
17/06/2016;17000;16775;1200;109.8;0;0;0;0;5.3;13.1;3;6;0;0;0;0;41;2;0;221;0.98;0;0;5110;0
16/06/2016;17200;17073;1200;72.2;0;0;0;38.8;0;0;2;4;0;0;0;0;42;2;0;165;1;0;0;5110;0
22/09/2016;15000;14752;1200;72.2;0;0;0;0;6.3;6.8;2;4;0;0;0;0;43;2;0;162;1.04;0;0;5110;0
24/09/2016;10500;10500;1200;56.4;0;0;0;0;0;0;2;3;0;0;1;0;78;2;0;141;0.94;0;0;5110;0
15/01/2017;11000;10924;1200;61.6;0;0;0;0;5;14.3;2;8;0;0;0;0;42;2;0;136;0.98;0;0;5110;0
10/02/2017;18500;18443;1200;108.4;0;0;0;0;5.7;13.1;3;6;0;0;0;0;38;2;0;330;1;0;0;5110;0
02/03/2017;12450;12202;1223;93.5;0;0;0;0;2.3;0;2;1;0;0;0;0;59;2;0;55.9;1;0;0;5110;0
05/04/2017;15000;14694;1200;77.2;0;0;0;0;4.8;10.7;3;8;0;0;0;0;46;2;0;139;1;0;0;5110;0
02/04/2017;25500;24908;1200;194.5;0;0;15;0;0;0;2;2;0;0;1;0;78;2;0;141.1;1;0;0;5110;0
06/04/2017;12000;12000;1200;85.5;0;0;0;0;0;10.7;2;6;0;0;0;0;45;2;0;204;0.96;0;0;5110;0
05/05/2017;11000;11000;1200;67.1;0;0;0;0;0;4.3;2;3;0;0;0;0;63;2;0;143;1.04;0;0;5110;0
12/05/2017;14300;14179;1200;51.2;0;0;0;0;0;0;2;3;0;1;0;0;78;2;0;89;1;0;0;5110;0
05/08/2017;15000;14619;1200;68.4;0;0;0;0;0;0;1;3;0;0;0;0;63;2;0;140;0.96;0;0;5110;0
25/08/2017;9000;9000;1200;37.6;0;0;0;0;4.6;0;2;5;0;0;0;0;63;2;0;88;0.88;0;0;5110;0
01/09/2017;15000;14821;1200;103;0;0;0;0;0;11.7;3;6;0;0;0;0;45;2;0;245;1;0;0;5110;0
07/09/2017;13000;12960;1200;82.3;0;0;0;0;4.9;6;2;8;0;0;0;0;39;2;0;277;0.94;0;0;5110;0
17/09/2017;16200;16200;1200;77.2;0;0;0;0;4.5;10.7;2;8;0;0;0;0;46;2;0;139;1;0;0;5110;0
03/11/2017;10500;10425;1200;37.6;0;0;0;0;4.6;0;1;5;0;0;0;0;63;2;0;88;0.98;0;0;5110;0
31/12/2017;24600;24453;1200;96.5;0;0;0;0;0;10.7;2;4;0;0;0;0;7;2;0;448;1;0;0;5110;0
22/02/2018;9800;9800;1200;42.9;0;0;0;0;0;0;1;3;0;0;0;0;78;2;0;100;0.85;0;0;5110;0
10/03/2018;16000;14400;1200;82.3;0;0;0;0;4.9;6;3;8;0;0;0;0;38;2;0;250;0.94;0;0;5110;0
24/05/2018;24600;24600;1200;96.5;0;0;0;0;0;10.7;2;4;0;0;0;0;8;2;0;412;1;0;0;5110;0
27/05/2018;17500;17359;1200;82.3;0;0;0;0;4.9;6;3;8;0;0;0;0;40;2;0;277;0.94;0;0;5110;0
22/06/2018;18000;17845;1200;82.3;0;0;0;0;4.9;6;2;8;0;0;0;0;40;2;0;277;0.94;0;0;5110;0
28/06/2018;22500;21841;1200;72.2;0;0;0;38.8;0;0;1;4;0;0;0;0;45;2;0;162;1.04;0;0;5110;0
26/07/2018;25200;24839;1200;72.2;0;0;0;38.8;0;0;2;4;0;0;0;0;44;2;0;165;1;0;0;5110;0
03/08/2018;28600;28181;1200;114.7;0;0;0;38.1;0;4;1;3;0;0;0;0;67;2;0;130;1;0;0;5110;0
22/09/2018;24000;23821;1200;109.8;0;0;0;0;4.8;13.1;3;6;0;0;0;0;39;2;0;331;1;0;0;5110;0
03/11/2018;11500;11480;1200;56.7;0;0;0;0;0;0;1;6;0;0;0;0;46;2;0;129;0.96;0;0;5110;0
11/11/2018;19300;19300;1200;80.3;0;0;0;0;5.2;6;2;8;0;0;0;0;40;2;0;277;0.94;0;0;5110;0
30/12/2018;18500;18117;1200;85.5;0;0;0;0;0;10.7;3;6;0;0;0;0;46;2;0;204;1;0;0;5110;0
02/03/2019;21000;20893;1200;94.4;0;0;0;0;4.6;10.7;4;8;0;0;0;0;48;2;0;161;1.02;0;0;5110;0
05/07/2019;21000;20986;1200;109.8;0;0;0;0;5.6;13.1;2;6;0;0;0;0;40;2;0;334;1;0;0;5110;0
10/07/2019;18800;18402;1200;77.2;0;0;0;0;4.6;10.7;4;8;0;0;0;0;48;2;0;139;1;0;0;5110;0
29/09/2019;25500;25473;1200;101.1;0;0;0;0;17.3;11;2;2;0;1;0;0;71;2;0;142;1.02;0;0;5110;0
14/12/2019;18000;17830;1200;82.3;0;0;0;0;4.9;6;3;8;0;0;0;0;39;2;0;250;0.94;0;0;5110;0
09/01/2020;20000;19854;1200;109.8;0;0;0;0;5.3;13.1;3;6;0;0;0;0;45;2;0;221;0.98;0;0;5110;0
02/02/2020;19000;18807;1200;72.2;0;0;0;0;6.3;6.8;2;4;0;0;0;0;47;2;0;162;1.04;0;0;5110;0
08/02/2020;21000;20860;1200;80.3;0;0;0;0;4.9;6;3;8;0;0;0;0;42;2;0;277;0.94;0;0;5110;0
04/08/2018;9000;8937;1200;67.5;0;0;0;0;0;0;1;4;0;0;0;0;15;2;0;223;1;0;0;5135;507
21/10/2018;9800;9730;1200;68.1;0;0;0;0;0;5;2;4;0;0;0;0;15;2;0;234;1;0;0;5135;507
01/03/2019;14000;14000;1200;97.6;0;0;0;0;0;6;2;6;0;0;0;0;12;2;0;252;1;0;0;5135;507
13/03/2019;14200;14200;1200;97.6;0;0;0;0;0;6;3;6;0;0;0;0;12;2;0;252;1;0;1;5135;507
15/03/2019;13700;13700;1200;96.8;0;0;0;0;0;0;1;6;0;0;0;0;12;2;0;241;1;0;0;5135;507
21/03/2019;14000;13985;1200;97.6;0;0;0;0;0;6;2;6;0;0;0;0;12;2;0;252;1;0;0;5135;507
29/06/2019;13600;13600;1200;96.8;0;0;0;0;0;0;1;6;0;0;0;0;12;2;0;241;1;0;0;5135;507
13/06/2019;14000;13994;1200;97.6;0;0;0;0;0;6;3;6;0;0;0;0;12;2;0;252;1;0;0;5135;507
01/08/2019;9500;9500;1200;68.1;0;0;0;0;0;5;2;4;0;0;0;0;15;2;0;224;1;0;0;5135;507
03/10/2019;8800;8789;1200;67.5;0;0;0;0;0;0;1;4;0;0;0;0;15;2;0;213;1;0;0;5135;507
20/10/2019;9700;9697;1200;68.1;0;0;0;0;0;5;2;4;0;0;0;0;16;2;0;234;1;0;0;5135;507
25/01/2020;9500;9493;1200;67.5;0;0;0;0;0;0;1;4;0;0;0;0;16;2;0;213;1;0;0;5135;507
01/01/2014;25100;25016;1200;95.6;0;0;0;0;2.4;11.8;3;15;1;0;0;1;1;2;0;205;1;1;0;6010;0
25/01/2014;23809;23306;1200;90.1;0;0;0;0;2.7;11.8;2;15;0;0;0;1;1;2;0;207;1;1;0;6010;0
29/01/2014;25300;25120;1200;97.4;0;0;0;0;0;14.3;1;4;0;0;0;0;1;2;0;256;1;1;0;6010;0
31/01/2014;23700;23226;1200;90.1;0;0;0;0;2.7;11.8;3;15;1;0;0;1;1;2;0;207;1;1;0;6010;0
